대분류,중분류,소분류,위도,경도,지점코드 //TodayWeather에서는 http routing때문에 /를 사용할수없음.
경상남도,합천군,봉산면,35.6230167,128.0440528,4889031000
경상남도,합천군,삼가면,35.4113278,128.1239528,4889043000
경상남도,합천군,쌍백면,35.4385556,128.1476444,4889042000
경상남도,합천군,쌍책면,35.5728306,128.2843528,4889037000
경상남도,합천군,야로면,35.7021833,128.1699083,4889034000
경상남도,합천군,용주면,35.5376694,128.1155972,4889046000
경상남도,합천군,율곡면,35.5693278,128.2201972,4889035000
경상남도,합천군,적중면,35.5445444,128.2808639,4889040000
경상남도,합천군,청덕면,35.5563250,128.3239778,4889039000
경상남도,합천군,초계면,35.5569278,128.2675306,4889036000
경상남도,합천군,합천읍,35.5628833,128.1601528,4889025000
경상북도,,,35.8896056,128.6027667,4700000000
경상북도,경산시,,35.8220889,128.7434639,4729000000
경상북도,경산시,남부동,35.8107083,128.7414306,4729053000
경상북도,경산시,남산면,35.7903556,128.8396222,4729035000
경상북도,경산시,남천면,35.7636694,128.7291083,4729037000
경상북도,경산시,동부동,35.8164194,128.7564667,4729056000
경상북도,경산시,북부동,35.8302833,128.7487972,4729055000
경상북도,경산시,서부1동,35.8176000,128.7300889,4729054100
경상북도,경산시,서부2동,35.8315278,128.7283333,4729054200
경상북도,경산시,서부동,35.8205495,128.7279138,4729054100
경상북도,경산시,압량면,35.8403222,128.7621083,4729036000
경상북도,경산시,와촌면,35.9433417,128.8387750,4729031000
경상북도,경산시,용성면,35.7902306,128.8781111,4729034000
경상북도,경산시,자인면,35.8179000,128.8248444,4729033000
경상북도,경산시,중방동,35.8241111,128.7362000,4729051000
경상북도,경산시,중앙동,35.8170833,128.7426639,4729052000
경상북도,경산시,진량읍,35.8710306,128.8185528,4729025300
경상북도,경산시,하양읍,35.9101778,128.8214194,4729025000
경상북도,경주시,,35.8531694,129.2270222,4713000000
경상북도,경주시,감포읍,35.8043722,129.5038889,4713025000
경상북도,경주시,강동면,35.9847361,129.2755444,4713037000
경상북도,경주시,건천읍,35.8470111,129.1046972,4713025600
경상북도,경주시,내남면,35.7494750,129.2024750,4713033000
경상북도,경주시,동천동,35.8517278,129.2249889,4713063000
경상북도,경주시,보덕동,35.8317194,129.2898333,4713066000
경상북도,경주시,불국동,35.7720278,129.3028333,4713065000
경상북도,경주시,산내면,35.7546444,129.0495750,4713034000
경상북도,경주시,서면,35.8884083,129.0548667,4713035000
경상북도,경주시,선도동,35.8230139,129.1905444,4713059000
경상북도,경주시,성건동,35.8478222,129.2096417,4713055000
경상북도,경주시,성동동,35.8476953,129.2185098,4713063000
경상북도,경주시,안강읍,35.9871972,129.2294444,4713025300
경상북도,경주시,양남면,35.6747611,129.4626639,4713032000
경상북도,경주시,양북면,35.7880917,129.4454083,4713031000
경상북도,경주시,외동읍,35.7129528,129.3273667,4713025900
경상북도,경주시,용강동,35.8611639,129.2254639,4713061500
경상북도,경주시,월성동,35.8335861,129.2220222,4713060500
경상북도,경주시,중부동,35.8389583,129.2085528,4713051500
경상북도,경주시,천북면,35.8922917,129.2734306,4713038000
경상북도,경주시,탑정동,35.8357304,129.2133785,4713057000
경상북도,경주시,현곡면,35.8633389,129.2046972,4713036000
경상북도,경주시,황남동,35.8322972,129.2128667,4713057000
경상북도,경주시,황성동,35.8568250,129.2207528,4713062100
경상북도,경주시,황오동,35.8381389,129.2170556,4713053000
경상북도,고령군,,35.7229861,128.2650222,4783000000
경상북도,고령군,개진면,35.7051917,128.3524000,4783035000
경상북도,고령군,고령읍,35.7306222,128.2676584,4783025000
경상북도,고령군,다산면,35.8227833,128.4565333,4783034000
경상북도,고령군,대가야읍,35.7305417,128.2679028,4783025000
경상북도,고령군,덕곡면,35.7763472,128.2351778,4783031000
경상북도,고령군,성산면,35.7469194,128.3620750,4783033000
경상북도,고령군,쌍림면,35.6767944,128.2440667,4783037000
경상북도,고령군,우곡면,35.6748694,128.3441750,4783036000
경상북도,고령군,운수면,35.7660778,128.2925972,4783032000
경상북도,구미시,,36.1165500,128.3467778,4719000000
경상북도,구미시,고아읍,36.1533472,128.3519861,4719025300
경상북도,구미시,공단1동,36.1163417,128.3743861,4719062100
경상북도,구미시,공단2동,36.0984472,128.3866750,4719062200
경상북도,구미시,공단동,36.1193082,128.3721731,4719062100
경상북도,구미시,광평동,36.1017417,128.3682667,4719063000
경상북도,구미시,도개면,36.2965194,128.3329639,4719033000
경상북도,구미시,도량동,36.1375583,128.3346889,4719055100
경상북도,구미시,무을면,36.2577972,128.1996639,4719031000
경상북도,구미시,비산동,36.1207083,128.3830778,4719061000
경상북도,구미시,산동면,36.1667833,128.4363556,4719035000
경상북도,구미시,상모사곡동,36.0967361,128.3601111,4719064500
경상북도,구미시,선산읍,36.2399278,128.3011750,4719025000
경상북도,구미시,선주원남동,36.1213583,128.3394194,4719056500
경상북도,구미시,송정동,36.1154000,128.3496222,4719051000
경상북도,구미시,신평1동,36.1179222,128.3614667,4719059000
경상북도,구미시,신평2동,36.1200611,128.3679750,4719060000
경상북도,구미시,신평동,36.1208723,128.3592363,4719059000
경상북도,구미시,양포동,36.1338806,128.4278333,4719069000
경상북도,구미시,옥성면,36.2928667,128.2809556,4719032000
경상북도,구미시,원평1동,36.1249306,128.3408000,4719052000
경상북도,구미시,원평2동,36.1279222,128.3280972,4719053000
경상북도,구미시,원평동,36.1283687,128.3301203,4719053000
경상북도,구미시,인동동,36.1040361,128.4228556,4719067000
경상북도,구미시,임오동,36.0862556,128.3714778,4719066000
경상북도,구미시,장천면,36.1228694,128.4974417,4719036000
경상북도,구미시,지산동,36.1366806,128.3480556,4719055500
경상북도,구미시,진미동,36.1030167,128.4208556,4719068000
경상북도,구미시,해평면,36.1967722,128.3937417,4719034000
경상북도,구미시,형곡1동,36.1109944,128.3366667,4719058200
경상북도,구미시,형곡2동,36.1033028,128.3378000,4719058300
경상북도,구미시,형곡동,36.1139779,128.3344577,4719058200
경상북도,군위군,,36.2399972,128.5750778,4772000000
경상북도,군위군,고로면,36.1180083,128.7914861,4772037000
경상북도,군위군,군위읍,36.2369194,128.5710194,4772025000
경상북도,군위군,부계면,36.0979083,128.6664528,4772033000
경상북도,군위군,산성면,36.1201444,128.6971972,4772036000
경상북도,군위군,소보면,36.2519056,128.4776222,4772031000
경상북도,군위군,우보면,36.1920361,128.6640417,4772034000
경상북도,군위군,의흥면,36.1728750,128.7174083,4772035000
경상북도,군위군,효령면,36.1538778,128.5876778,4772032000
경상북도,김천시,,36.1368972,128.1158000,4715000000
경상북도,김천시,감문면,36.2112944,128.1833556,4715035000
경상북도,김천시,감천면,36.0630528,128.1276778,4715039000
경상북도,김천시,개령면,36.1647750,128.1884222,4715034000
경상북도,김천시,구성면,36.0295194,128.0499194,4715041000
경상북도,김천시,남면,36.1049528,128.1916889,4715032000
경상북도,김천시,농소면,36.1030556,128.1745083,4715031000
경상북도,김천시,대곡동,36.1215722,128.0914528,4715059500
경상북도,김천시,대덕면,35.9148972,127.9710111,4715044000
경상북도,김천시,대신동,36.1321361,128.1198667,4715057500
경상북도,김천시,대항면,36.1215278,128.0243528,4715038000
경상북도,김천시,봉산면,36.1385472,128.0624000,4715037000
경상북도,김천시,부항면,35.9872444,127.9572778,4715043000
경상북도,김천시,아포읍,36.1569056,128.2556778,4715025000
경상북도,김천시,양금동,36.1104222,128.1261750,4715056500
경상북도,김천시,어모면,36.1776528,128.1208889,4715036000
경상북도,김천시,율곡동,36.1244694,128.1817250,4715064000
경상북도,김천시,자산동,36.1222487,128.1278750,4715051600
경상북도,김천시,조마면,36.0319750,128.1012639,4715040000
경상북도,김천시,증산면,35.8990111,128.0374000,4715045000
경상북도,김천시,지례면,35.9818444,128.0288444,4715042000
경상북도,김천시,지좌동,36.1167417,128.1467083,4715061000
경상북도,김천시,평화남산동,36.1252893,128.1095406,4715053600
경상북도,문경시,,36.5836306,128.1890194,4728000000
경상북도,문경시,가은읍,36.6397528,128.0642444,4728025300
경상북도,문경시,농암면,36.5978056,128.0058972,4728037000
경상북도,문경시,동로면,36.7704694,128.3171778,4728035000
경상북도,문경시,마성면,36.6897500,128.1188556,4728036000
경상북도,문경시,문경읍,36.7343861,128.1092222,4728025000
경상북도,문경시,산북면,36.6530833,128.2616083,4728034000
경상북도,문경시,산양면,36.6087806,128.2609556,4728032000
경상북도,문경시,영순면,36.5791583,128.2381861,4728031000
경상북도,문경시,점촌1동,36.5957139,128.1999750,4728057000
경상북도,문경시,점촌2동,36.5872167,128.1982667,4728058000
경상북도,문경시,점촌3동,36.6000278,128.2086417,4728059000
경상북도,문경시,점촌4동,36.6362778,128.1725000,4728060000
경상북도,문경시,점촌5동,36.5881806,128.1899194,4728061000
경상북도,문경시,점촌동,36.5985997,128.1978058,4728057000
경상북도,문경시,호계면,36.6283111,128.2080639,4728033000
경상북도,봉화군,,36.8902611,128.7348750,4792000000
경상북도,봉화군,명호면,36.8559667,128.9024000,4792037000
경상북도,봉화군,물야면,36.9722944,128.7380222,4792031000
경상북도,봉화군,법전면,36.9078861,128.8791889,4792033000
경상북도,봉화군,봉성면,36.8830250,128.8203083,4792032000
경상북도,봉화군,봉화읍,36.8849333,128.7418778,4792025000
경상북도,봉화군,상운면,36.8309417,128.7574194,4792038000
경상북도,봉화군,석포면,37.0457917,129.0674889,4792039000
경상북도,봉화군,소천면,36.9348472,129.0054083,4792035000
경상북도,봉화군,재산면,36.8131028,128.9641000,4792036000
경상북도,봉화군,춘양면,36.9322417,128.9171556,4792034000
경상북도,상주시,,36.4079694,128.1612639,4725000000
경상북도,상주시,계림동,36.4191500,128.1665000,4725054000
경상북도,상주시,공검면,36.5092417,128.1608000,4725045000
경상북도,상주시,공성면,36.2804694,128.0945972,4725035000
경상북도,상주시,낙동면,36.3720889,128.2504083,4725033000
경상북도,상주시,남원동,36.4125389,128.1548000,4725052000
경상북도,상주시,내서면,36.4093083,128.0692222,4725037000
경상북도,상주시,동문동,36.4144444,128.1713083,4725055000
경상북도,상주시,동성동,36.4123472,128.1719444,4725056000
경상북도,상주시,모동면,36.3171444,127.9615528,4725038000
경상북도,상주시,모서면,36.3395417,127.9622444,4725039000
경상북도,상주시,북문동,36.4260611,128.1600083,4725053000
경상북도,상주시,사벌면,36.4634167,128.2108000,4725032000
경상북도,상주시,신흥동,36.4006861,128.1621639,4725057000
경상북도,상주시,외남면,36.3545028,128.0915861,4725036000
경상북도,상주시,외서면,36.4763667,128.1103194,4725043000
경상북도,상주시,은척면,36.5287889,128.0737556,4725044000
경상북도,상주시,이안면,36.5765139,128.1477528,4725046000
경상북도,상주시,중동면,36.4234222,128.2737556,4725031000
경상북도,상주시,청리면,36.3356639,128.1328000,4725034000
경상북도,상주시,함창읍,36.5671806,128.1816417,4725025000
경상북도,상주시,화남면,36.4453528,127.9076861,4725047000
경상북도,상주시,화동면,36.3866333,127.9562639,4725040000
경상북도,상주시,화북면,36.5603944,127.9194000,4725042000
경상북도,상주시,화서면,36.4425000,127.9535778,4725041000
경상북도,성주군,,35.9162111,128.2851528,4784000000
경상북도,성주군,가천면,35.8813417,128.1683333,4784034000
경상북도,성주군,금수면,35.9165861,128.1779556,4784035000
경상북도,성주군,대가면,35.9073306,128.2308889,4784036000
경상북도,성주군,벽진면,35.9455000,128.2186194,4784037000
경상북도,성주군,선남면,35.8978389,128.3540194,4784031000
경상북도,성주군,성주읍,35.9159722,128.2915111,4784025000
경상북도,성주군,수륜면,35.8299222,128.1945417,4784033000
경상북도,성주군,용암면,35.8332556,128.3390417,4784032000
경상북도,성주군,월항면,35.9425778,128.3179083,4784039000
경상북도,성주군,초전면,35.9715806,128.2656667,4784038000
경상북도,안동시,,36.5654639,128.7316222,4717000000
경상북도,안동시,강남동,36.5493444,128.7219528,4717069000
경상북도,안동시,길안면,36.4530333,128.8967639,4717039000
경상북도,안동시,남선면,36.5232056,128.7721306,4717037000
경상북도,안동시,남후면,36.5206972,128.6922639,4717036000
경상북도,안동시,녹전면,36.7399083,128.7759556,4717043000
경상북도,안동시,도산면,36.7390056,128.8355778,4717042000
경상북도,안동시,명륜동,36.5793806,128.7371306,4717052000
경상북도,안동시,북후면,36.6821806,128.7045083,4717032000
경상북도,안동시,서구동,36.5613833,128.7197306,4717058500
경상북도,안동시,서후면,36.6140333,128.6661111,4717033000
경상북도,안동시,송하동,36.5675722,128.6985306,4717066000
경상북도,안동시,안기동,36.5800306,128.7167306,4717063000
